2024-01-19 10:00:00,1.0
2024-01-19 11:00:00,1.0
2024-01-19 12:00:00,1.0
2024-01-19 13:00:00,1.0
2024-01-19 14:00:00,1.0
2024-01-19 15:00:00,1.0
2024-01-19 16:00:00,1.0
2024-01-19 17:00:00,1.0
2024-01-19 18:00:00,1.0
2024-01-19 19:00:00,1.0
