option,day,kc,remaining,progress,ETc,ET0,dailyirrigationtimes,irrigation
1.0,9,0.15,171,5.0,1.105,6.631,7.0,9.95
1.0,12,0.15,168,6.666666666666667,0.642,3.854,4.0,7.7,0.0
1.0,13,0.15,167,7.222222222222221,1.087,6.52,7.0,9.78,0.0
1.0,23,0.15,157,12.777777777777777,3.128,18.771,19.0,290.9,0.0
